tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
923,2/29/2016 23:34:46,2/29/2016 23:50:09,426,West St & Chambers St,40.71754834,-74.01322069,514,12 Ave & W 40 St,40.76087502,-74.00277668,19395,Subscriber,1987,2
946,2/29/2016 23:34:49,2/29/2016 23:50:36,386,Centre St & Worth St,40.71494807,-74.00234482,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17135,Subscriber,1996,1
621,2/29/2016 23:35:10,2/29/2016 23:45:31,521,8 Ave & W 31 St,40.750967348716,-73.994442075491,238,Bank St & Washington St,40.7361967,-74.00859207,21534,Subscriber,1953,1
347,2/29/2016 23:35:24,2/29/2016 23:41:11,472,E 32 St & Park Ave,40.7457121,-73.98194829,505,6 Ave & W 33 St,40.74901271,-73.98848395,21711,Subscriber,1983,1
331,2/29/2016 23:35:41,2/29/2016 23:41:12,285,Broadway & E 14 St,40.73454567,-73.99074142,432,E 7 St & Avenue A,40.72621788,-73.98379855,19542,Subscriber,1991,1
113,2/29/2016 23:35:46,2/29/2016 23:37:39,152,Warren St & Church St,40.71473993,-74.00910627,387,Centre St & Chambers St,40.71273266,-74.0046073,19841,Subscriber,1979,1
720,2/29/2016 23:35:48,2/29/2016 23:47:48,479,9 Ave & W 45 St,40.76019252,-73.9912551,223,W 13 St & 7 Ave,40.73781509,-73.99994661,23255,Subscriber,1981,1
340,2/29/2016 23:36:01,2/29/2016 23:41:41,334,W 20 St & 7 Ave,40.74238787,-73.99726235,475,E 16 St & Irving Pl,40.73524276,-73.98758561,21134,Subscriber,1978,1
615,2/29/2016 23:36:06,2/29/2016 23:46:21,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,23957,Subscriber,1983,1
581,2/29/2016 23:36:19,2/29/2016 23:46:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,511,E 14 St & Avenue B,40.72938685,-73.97772429,16781,Subscriber,1987,1
836,2/29/2016 23:36:24,2/29/2016 23:50:21,263,Elizabeth St & Hester St,40.71729,-73.996375,411,E 6 St & Avenue D,40.72228087,-73.97668709,20854,Subscriber,1969,2
755,2/29/2016 23:37:03,2/29/2016 23:49:38,352,W 56 St & 6 Ave,40.76340613,-73.97722479,3168,Central Park West & W 85 St,40.78472675,-73.96961715,24324,Subscriber,1984,1
201,2/29/2016 23:37:36,2/29/2016 23:40:57,174,E 25 St & 1 Ave,40.7381765,-73.97738662,487,E 20 St & FDR Drive,40.73314259,-73.97573881,20052,Subscriber,1984,1
236,2/29/2016 23:37:54,2/29/2016 23:41:51,482,W 15 St & 7 Ave,40.73935542,-73.99931783,434,9 Ave & W 18 St,40.74317449,-74.00366443,19741,Subscriber,1956,1
303,2/29/2016 23:38:02,2/29/2016 23:43:06,295,Pike St & E Broadway,40.71406667,-73.99293911,311,Norfolk St & Broome St,40.7172274,-73.98802084,18383,Subscriber,1986,2
340,2/29/2016 23:38:34,2/29/2016 23:44:14,498,Broadway & W 32 St,40.74854862,-73.98808416,536,1 Ave & E 30 St,40.74144387,-73.97536082,20844,Subscriber,1988,1
594,2/29/2016 23:38:31,2/29/2016 23:48:25,116,W 17 St & 8 Ave,40.74177603,-74.00149746,476,E 31 St & 3 Ave,40.74394314,-73.97966069,23534,Subscriber,1989,1
820,2/29/2016 23:39:23,2/29/2016 23:53:03,325,E 19 St & 3 Ave,40.73624527,-73.98473765,531,Forsyth St & Broome St,40.71893904,-73.99266288,23826,Subscriber,1988,2
278,2/29/2016 23:39:37,2/29/2016 23:44:16,502,Henry St & Grand St,40.714215,-73.981346,266,Avenue D & E 8 St,40.72368361,-73.97574813,22565,Subscriber,1989,2
983,2/29/2016 23:39:51,2/29/2016 23:56:15,317,E 6 St & Avenue B,40.72453734,-73.98185424,505,6 Ave & W 33 St,40.74901271,-73.98848395,22174,Subscriber,1980,2
475,2/29/2016 23:39:54,2/29/2016 23:47:49,307,Canal St & Rutgers St,40.71427487,-73.98990025,432,E 7 St & Avenue A,40.72621788,-73.98379855,17438,Subscriber,1966,1
65,2/29/2016 23:40:27,2/29/2016 23:41:32,316,Fulton St & William St,40.70955958,-74.00653609,306,Cliff St & Fulton St,40.70823502,-74.00530063,18902,Subscriber,1984,2
467,2/29/2016 23:40:42,2/29/2016 23:48:29,2010,Grand St & Greene St,40.72165481,-74.00234737,316,Fulton St & William St,40.70955958,-74.00653609,18238,Subscriber,1962,1
338,2/29/2016 23:41:00,2/29/2016 23:46:38,3096,Union Ave & N 12 St,40.71924,-73.95242,3085,Roebling St & N 4 St,40.71469,-73.95739,19842,Subscriber,1991,2
603,2/29/2016 23:41:00,2/29/2016 23:51:03,250,Lafayette St & Jersey St,40.72456089,-73.99565293,311,Norfolk St & Broome St,40.7172274,-73.98802084,20351,Subscriber,1987,1
564,2/29/2016 23:41:16,2/29/2016 23:50:40,526,E 33 St & 5 Ave,40.74765947,-73.98490707,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,22150,Subscriber,1985,1
808,2/29/2016 23:41:24,2/29/2016 23:54:53,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,492,W 33 St & 7 Ave,40.75019995,-73.99093085,23548,Subscriber,1964,1
674,2/29/2016 23:41:53,2/29/2016 23:53:08,433,E 13 St & Avenue A,40.72955361,-73.98057249,494,W 26 St & 8 Ave,40.74734825,-73.99723551,22270,Subscriber,1973,1
317,2/29/2016 23:41:56,2/29/2016 23:47:13,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,160,E 37 St & Lexington Ave,40.748238,-73.978311,24157,Subscriber,1993,1
277,2/29/2016 23:42:34,2/29/2016 23:47:11,382,University Pl & E 14 St,40.73492695,-73.99200509,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19829,Subscriber,1984,1
746,2/29/2016 23:42:45,2/29/2016 23:55:12,478,11 Ave & W 41 St,40.76030096,-73.99884222,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,21972,Subscriber,1992,1
467,2/29/2016 23:42:55,2/29/2016 23:50:42,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,16142,Subscriber,1968,2
190,2/29/2016 23:43:27,2/29/2016 23:46:38,491,E 24 St & Park Ave S,40.74096374,-73.98602213,540,Lexington Ave & E 29 St,40.7431155537649,-73.9821535348892,22472,Subscriber,1982,1
197,2/29/2016 23:43:56,2/29/2016 23:47:14,496,E 16 St & 5 Ave,40.73726186,-73.99238967,482,W 15 St & 7 Ave,40.73935542,-73.99931783,16723,Subscriber,1981,1
296,2/29/2016 23:43:59,2/29/2016 23:48:56,479,9 Ave & W 45 St,40.76019252,-73.9912551,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20180,Subscriber,1975,1
256,2/29/2016 23:44:10,2/29/2016 23:48:27,3078,Broadway & Roebling St,40.70925562,-73.95982218,282,Kent Ave & S 11 St,40.70827295,-73.96834101,16402,Subscriber,1991,2
1733,2/29/2016 23:45:50,3/1/2016 00:14:43,2009,Catherine St & Monroe St,40.71117444,-73.99682619,527,E 33 St & 2 Ave,40.744023,-73.976056,22610,Subscriber,1973,2
312,2/29/2016 23:45:53,2/29/2016 23:51:05,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3084,Devoe St & Leonard St,40.71348658,-73.94792458,18256,Subscriber,1986,1
330,2/29/2016 23:45:54,2/29/2016 23:51:25,278,Concord St & Bridge St,40.69766564,-73.98476437,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,24008,Subscriber,1991,2
2156,2/29/2016 23:45:59,3/1/2016 00:21:56,379,W 31 St & 7 Ave,40.749156,-73.9916,384,Fulton St & Washington Ave,40.683048,-73.964915,23314,Subscriber,1968,1
232,2/29/2016 23:46:03,2/29/2016 23:49:56,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,335,Washington Pl & Broadway,40.72903917,-73.99404649,23465,Subscriber,1987,1
302,2/29/2016 23:46:24,2/29/2016 23:51:27,253,W 13 St & 5 Ave,40.73543934,-73.99453948,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18581,Subscriber,1981,1
199,2/29/2016 23:46:33,2/29/2016 23:49:53,340,Madison St & Clinton St,40.71269042,-73.98776323,332,Cherry St,40.71219906,-73.97948148,22427,Subscriber,1998,1
486,2/29/2016 23:46:38,2/29/2016 23:54:44,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,365,Fulton St & Grand Ave,40.68223166,-73.9614583,22419,Subscriber,1970,1
166,2/29/2016 23:47:12,2/29/2016 23:49:59,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3150,E 85 St & York Ave,40.77536905,-73.94803392,17864,Subscriber,1986,2
681,2/29/2016 23:47:19,2/29/2016 23:58:41,377,6 Ave & Canal St,40.72243797,-74.00566443,411,E 6 St & Avenue D,40.72228087,-73.97668709,20850,Subscriber,1988,1
323,2/29/2016 23:47:22,2/29/2016 23:52:46,325,E 19 St & 3 Ave,40.73624527,-73.98473765,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15969,Subscriber,1968,1
334,2/29/2016 23:47:26,2/29/2016 23:53:01,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,497,E 17 St & Broadway,40.73704984,-73.99009296,23060,Subscriber,1984,1
1008,2/29/2016 23:47:53,3/1/2016 00:04:41,257,Lispenard St & Broadway,40.71939226,-74.00247214,402,Broadway & E 22 St,40.7403432,-73.98955109,16016,Subscriber,1981,2
512,2/29/2016 23:48:00,2/29/2016 23:56:32,285,Broadway & E 14 St,40.73454567,-73.99074142,268,Howard St & Centre St,40.71910537,-73.99973337,18566,Subscriber,1968,1
145,2/29/2016 23:48:09,2/29/2016 23:50:34,383,Greenwich Ave & Charles St,40.735238,-74.000271,482,W 15 St & 7 Ave,40.73935542,-73.99931783,23979,Subscriber,1986,1
1072,2/29/2016 23:49:36,3/1/2016 00:07:28,3177,W 84 St & Broadway,40.7867947,-73.977112,479,9 Ave & W 45 St,40.76019252,-73.9912551,22159,Subscriber,1954,1
565,2/29/2016 23:50:03,2/29/2016 23:59:28,490,8 Ave & W 33 St,40.751551,-73.993934,513,W 56 St & 10 Ave,40.768254,-73.988639,23729,Subscriber,1984,1
140,2/29/2016 23:50:11,2/29/2016 23:52:31,361,Allen St & Hester St,40.71605866,-73.99190759,312,Allen St & E Houston St,40.722055,-73.989111,23283,Subscriber,1963,1
858,2/29/2016 23:50:42,3/1/2016 00:05:01,505,6 Ave & W 33 St,40.74901271,-73.98848395,312,Allen St & E Houston St,40.722055,-73.989111,23909,Subscriber,1987,2
195,2/29/2016 23:51:22,2/29/2016 23:54:37,434,9 Ave & W 18 St,40.74317449,-74.00366443,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19741,Subscriber,1956,1
463,2/29/2016 23:51:43,2/29/2016 23:59:27,545,E 23 St & 1 Ave,40.736502,-73.97809472,402,Broadway & E 22 St,40.7403432,-73.98955109,22443,Subscriber,1987,1
344,2/29/2016 23:51:46,2/29/2016 23:57:30,382,University Pl & E 14 St,40.73492695,-73.99200509,116,W 17 St & 8 Ave,40.74177603,-74.00149746,23650,Subscriber,1963,1
427,2/29/2016 23:52:16,2/29/2016 23:59:23,494,W 26 St & 8 Ave,40.74734825,-73.99723551,2012,E 27 St & 1 Ave,40.739445,-73.976806,18739,Subscriber,1979,1
805,2/29/2016 23:52:16,3/1/2016 00:05:41,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,21646,Subscriber,1985,2
516,2/29/2016 23:52:28,3/1/2016 00:01:05,442,W 27 St & 7 Ave,40.746647,-73.993915,479,9 Ave & W 45 St,40.76019252,-73.9912551,19946,Subscriber,1984,1
736,2/29/2016 23:52:31,3/1/2016 00:04:47,3244,University Pl & E 8 St,40.7314372408523,-73.9949034154415,329,Greenwich St & N Moore St,40.72043411,-74.01020609,18939,Subscriber,1995,1
206,2/29/2016 23:53:21,2/29/2016 23:56:47,503,E 20 St & Park Ave,40.73827428,-73.98751968,487,E 20 St & FDR Drive,40.73314259,-73.97573881,20254,Subscriber,1987,1
454,2/29/2016 23:54:43,3/1/2016 00:02:18,462,W 22 St & 10 Ave,40.74691959,-74.00451887,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17308,Subscriber,1988,1
716,2/29/2016 23:55:00,3/1/2016 00:06:57,447,8 Ave & W 52 St,40.76370739,-73.9851615,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22850,Subscriber,1964,1
424,2/29/2016 23:55:18,3/1/2016 00:02:23,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3072,Leonard St & Boerum St,40.70583339,-73.94644578,18745,Subscriber,1987,2
1151,2/29/2016 23:55:23,3/1/2016 00:14:34,326,E 11 St & 1 Ave,40.72953837,-73.98426726,505,6 Ave & W 33 St,40.74901271,-73.98848395,21688,Subscriber,1956,1
530,2/29/2016 23:55:38,3/1/2016 00:04:29,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3116,Huron St & Franklin St,40.73266,-73.95826,17569,Subscriber,1992,1
639,2/29/2016 23:55:39,3/1/2016 00:06:18,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,23957,Subscriber,1983,1
1464,2/29/2016 23:55:48,3/1/2016 00:20:12,494,W 26 St & 8 Ave,40.74734825,-73.99723551,511,E 14 St & Avenue B,40.72938685,-73.97772429,22270,Subscriber,1973,1
340,2/29/2016 23:55:50,3/1/2016 00:01:30,268,Howard St & Centre St,40.71910537,-73.99973337,331,Pike St & Monroe St,40.71173107,-73.99193043,22112,Subscriber,1996,1
2195,2/29/2016 23:56:31,3/1/2016 00:33:07,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,23519,Subscriber,1982,1
326,2/29/2016 23:56:41,3/1/2016 00:02:07,3117,Franklin St & Dupont St,40.73564,-73.95866,3096,Union Ave & N 12 St,40.71924,-73.95242,22725,Subscriber,1986,1
227,2/29/2016 23:56:45,3/1/2016 00:00:32,490,8 Ave & W 33 St,40.751551,-73.993934,529,W 42 St & 8 Ave,40.7575699,-73.99098507,23057,Subscriber,1989,1
545,2/29/2016 23:56:50,3/1/2016 00:05:56,387,Centre St & Chambers St,40.71273266,-74.0046073,304,Broadway & Battery Pl,40.70463334,-74.01361706,15181,Subscriber,1982,1
707,2/29/2016 23:57:12,3/1/2016 00:08:59,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18801,Subscriber,1984,1
104,2/29/2016 23:57:47,2/29/2016 23:59:31,453,W 22 St & 8 Ave,40.74475148,-73.99915362,116,W 17 St & 8 Ave,40.74177603,-74.00149746,22681,Subscriber,1992,1
940,2/29/2016 23:57:50,3/1/2016 00:13:30,237,E 11 St & 2 Ave,40.73047309,-73.98672378,471,Grand St & Havemeyer St,40.71286844,-73.95698119,17656,Subscriber,1990,1
757,2/29/2016 23:57:58,3/1/2016 00:10:35,459,W 20 St & 11 Ave,40.746745,-74.007756,358,Christopher St & Greenwich St,40.73291553,-74.00711384,24279,Subscriber,1944,1
1002,2/29/2016 23:58:34,3/1/2016 00:15:17,251,Mott St & Prince St,40.72317958,-73.99480012,174,E 25 St & 1 Ave,40.7381765,-73.97738662,22298,Subscriber,1977,1
1136,2/29/2016 23:58:54,3/1/2016 00:17:50,532,S 5 Pl & S 4 St,40.710451,-73.960876,3108,Nassau Ave & Russell St,40.72557,-73.94434,16595,Customer,,0
1013,2/29/2016 23:59:13,3/1/2016 00:16:07,3161,W 76 St & Columbus Ave,40.7801839724239,-73.9772853255272,3150,E 85 St & York Ave,40.77536905,-73.94803392,17765,Subscriber,1962,1
1382,2/29/2016 23:59:18,3/1/2016 00:22:20,335,Washington Pl & Broadway,40.72903917,-73.99404649,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,23465,Subscriber,1976,1
524,2/29/2016 23:59:20,3/1/2016 00:08:04,447,8 Ave & W 52 St,40.76370739,-73.9851615,514,12 Ave & W 40 St,40.76087502,-74.00277668,24126,Subscriber,1973,2
1120,2/29/2016 23:59:28,3/1/2016 00:18:08,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,20535,Subscriber,1966,1
301,2/29/2016 23:59:55,3/1/2016 00:04:56,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3106,Driggs Ave & N Henry St,40.72325,-73.94308,15356,Subscriber,1984,1
400,3/25/2016 13:33:34,3/25/2016 13:40:14,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2000,Front St & Washington St,40.70255088,-73.98940236,20520,Subscriber,1982,1
402,3/25/2016 16:07:23,3/25/2016 16:14:05,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,430,York St & Jay St,40.7014851,-73.98656928,17598,Subscriber,1962,1
1171,3/25/2016 18:25:08,3/25/2016 18:44:40,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,365,Fulton St & Grand Ave,40.68223166,-73.9614583,22245,Subscriber,1991,1
554,3/25/2016 18:53:21,3/25/2016 19:02:35,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,20569,Subscriber,1977,1
1195,3/25/2016 20:19:52,3/25/2016 20:39:48,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,23044,Subscriber,1970,1
164,3/25/2016 23:34:30,3/25/2016 23:37:15,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,391,Clark St & Henry St,40.69760127,-73.99344559,18524,Subscriber,1964,1
579,3/26/2016 09:16:21,3/26/2016 09:26:00,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,14930,Subscriber,1972,1
623,3/26/2016 10:05:39,3/26/2016 10:16:02,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2000,Front St & Washington St,40.70255088,-73.98940236,15394,Subscriber,1970,1
39127,3/26/2016 10:36:11,3/26/2016 21:28:18,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,392,Jay St & Tech Pl,40.695065,-73.987167,18920,Subscriber,1982,2
6325,3/26/2016 10:36:20,3/26/2016 12:21:46,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2000,Front St & Washington St,40.70255088,-73.98940236,16103,Subscriber,1983,2
2255,3/26/2016 11:52:48,3/26/2016 12:30:24,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,15494,Subscriber,1983,1
2237,3/26/2016 11:53:14,3/26/2016 12:30:32,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,18841,Customer,,0
2184,3/26/2016 11:54:00,3/26/2016 12:30:25,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,15720,Customer,,0
2130,3/26/2016 11:54:59,3/26/2016 12:30:29,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,16213,Customer,,0
500,3/26/2016 12:12:24,3/26/2016 12:20:44,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,3242,Schermerhorn St & Court St,40.6910292567797,-73.991833627224,16176,Subscriber,1981,1
4259,3/26/2016 12:31:47,3/26/2016 13:42:47,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2004,6 Ave & Broome St,40.724399,-74.004704,18894,Customer,,0
1191,3/26/2016 12:36:00,3/26/2016 12:55:51,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,16848,Subscriber,1990,2
1615,3/26/2016 14:16:30,3/26/2016 14:43:26,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17678,Subscriber,1984,1
1204,3/26/2016 15:59:12,3/26/2016 16:19:17,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,391,Clark St & Henry St,40.69760127,-73.99344559,20112,Subscriber,1963,1
494,3/26/2016 16:21:09,3/26/2016 16:29:24,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,17360,Subscriber,1975,2
695,3/26/2016 16:28:50,3/26/2016 16:40:25,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,19768,Subscriber,1990,1
308,3/26/2016 17:41:34,3/26/2016 17:46:43,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,391,Clark St & Henry St,40.69760127,-73.99344559,23335,Subscriber,1991,1
610,3/26/2016 18:12:38,3/26/2016 18:22:49,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,15784,Subscriber,1980,2
582,3/26/2016 18:31:23,3/26/2016 18:41:05,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,322,Clinton St & Tillary St,40.696192,-73.991218,21649,Subscriber,1966,1
2187,3/26/2016 18:34:29,3/26/2016 19:10:56,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,346,Bank St & Hudson St,40.73652889,-74.00618026,21214,Subscriber,1982,1
1698,3/26/2016 19:19:57,3/26/2016 19:48:16,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,21426,Subscriber,1980,1
1618,3/26/2016 19:20:31,3/26/2016 19:47:29,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,18921,Customer,,0
475,3/27/2016 10:49:16,3/27/2016 10:57:12,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,217,Old Fulton St,40.70277159,-73.99383605,14701,Subscriber,1974,1
119,3/27/2016 11:43:18,3/27/2016 11:45:18,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,406,Hicks St & Montague St,40.69512845,-73.99595065,17589,Subscriber,1964,1
736,3/27/2016 12:07:22,3/27/2016 12:19:39,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,313,Washington Ave & Park Ave,40.69610226,-73.96751037,15472,Subscriber,1985,1
1194,3/27/2016 13:09:16,3/27/2016 13:29:11,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,21013,Subscriber,1970,1
159,3/27/2016 13:12:26,3/27/2016 13:15:06,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,21492,Subscriber,1968,1
251,3/27/2016 16:19:09,3/27/2016 16:23:21,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,430,York St & Jay St,40.7014851,-73.98656928,20784,Subscriber,1986,1
2494,3/27/2016 16:52:43,3/27/2016 17:34:17,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,511,E 14 St & Avenue B,40.72938685,-73.97772429,24078,Customer,,0
2306,3/27/2016 17:12:35,3/27/2016 17:51:02,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,19124,Customer,,0
234,3/28/2016 07:34:57,3/28/2016 07:38:52,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,391,Clark St & Henry St,40.69760127,-73.99344559,23161,Subscriber,1961,2
1371,3/28/2016 11:19:05,3/28/2016 11:41:57,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,20515,Subscriber,1966,1
1181,3/28/2016 13:56:44,3/28/2016 14:16:25,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,390,Duffield St & Willoughby St,40.69221589,-73.9842844,19637,Subscriber,1951,2
162,3/28/2016 14:12:09,3/28/2016 14:14:51,3246,Montague St & Clinton St,40.6942811413973,-73.9923003315926,391,Clark St & Henry St,40.69760127,-73.99344559,19572,Subscriber,1991,1
