140,Allen St & Hester St,Allen St & E Houston St,Subscriber,1963,1,29-2-2016,61,47,54.0,0.05,0.0,0
858,6 Ave & W 33 St,Allen St & E Houston St,Subscriber,1987,2,29-2-2016,61,47,54.0,0.05,0.0,0
195,9 Ave & W 18 St,W 15 St & 7 Ave,Subscriber,1956,1,29-2-2016,61,47,54.0,0.05,0.0,0
463,E 23 St & 1 Ave,Broadway & E 22 St,Subscriber,1987,1,29-2-2016,61,47,54.0,0.05,0.0,0
344,University Pl & E 14 St,W 17 St & 8 Ave,Subscriber,1963,1,29-2-2016,61,47,54.0,0.05,0.0,0
427,W 26 St & 8 Ave,E 27 St & 1 Ave,Subscriber,1979,1,29-2-2016,61,47,54.0,0.05,0.0,0
805,Metropolitan Ave & Meeker Ave,Kosciuszko St & Tompkins Ave,Subscriber,1985,2,29-2-2016,61,47,54.0,0.05,0.0,0
516,W 27 St & 7 Ave,9 Ave & W 45 St,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
736,University Pl & E 8 St,Greenwich St & N Moore St,Subscriber,1995,1,29-2-2016,61,47,54.0,0.05,0.0,0
206,E 20 St & Park Ave,E 20 St & FDR Drive,Subscriber,1987,1,29-2-2016,61,47,54.0,0.05,0.0,0
454,W 22 St & 10 Ave,Greenwich Ave & 8 Ave,Subscriber,1988,1,29-2-2016,61,47,54.0,0.05,0.0,0
716,8 Ave & W 52 St,Greenwich Ave & 8 Ave,Subscriber,1964,1,29-2-2016,61,47,54.0,0.05,0.0,0
424,Metropolitan Ave & Meeker Ave,Leonard St & Boerum St,Subscriber,1987,2,29-2-2016,61,47,54.0,0.05,0.0,0
1151,E 11 St & 1 Ave,6 Ave & W 33 St,Subscriber,1956,1,29-2-2016,61,47,54.0,0.05,0.0,0
530,Graham Ave & Conselyea St,Huron St & Franklin St,Subscriber,1992,1,29-2-2016,61,47,54.0,0.05,0.0,0
639,Macon St & Nostrand Ave,Lewis Ave & Decatur St,Subscriber,1983,1,29-2-2016,61,47,54.0,0.05,0.0,0
1464,W 26 St & 8 Ave,E 14 St & Avenue B,Subscriber,1973,1,29-2-2016,61,47,54.0,0.05,0.0,0
340,Howard St & Centre St,Pike St & Monroe St,Subscriber,1996,1,29-2-2016,61,47,54.0,0.05,0.0,0
2195,Amsterdam Ave & W 82 St,Queens Plaza North & Crescent St,Subscriber,1982,1,29-2-2016,61,47,54.0,0.05,0.0,0
326,Franklin St & Dupont St,Union Ave & N 12 St,Subscriber,1986,1,29-2-2016,61,47,54.0,0.05,0.0,0
227,8 Ave & W 33 St,W 42 St & 8 Ave,Subscriber,1989,1,29-2-2016,61,47,54.0,0.05,0.0,0
545,Centre St & Chambers St,Broadway & Battery Pl,Subscriber,1982,1,29-2-2016,61,47,54.0,0.05,0.0,0
707,Washington Ave & Greene Ave,Bond St & Schermerhorn St,Subscriber,1984,1,29-2-2016,61,47,54.0,0.05,0.0,0
104,W 22 St & 8 Ave,W 17 St & 8 Ave,Subscriber,1992,1,29-2-2016,61,47,54.0,0.05,0.0,0
940,E 11 St & 2 Ave,Grand St & Havemeyer St,Subscriber,1990,1,29-2-2016,61,47,54.0,0.05,0.0,0
